Cluster_1_Reward,Cluster_2_Reward,Cluster_3_Reward,Cluster_4_Reward,Cluster_5_Reward,Cluster_6_Reward,Cluster_7_Reward,Cluster_8_Reward,Cluster_9_Reward,Cluster_10_Reward,Cluster_11_Reward,Cluster_12_Reward
0.00016528925619834712,0.01934986225895316,9.0909090909091e-05,0.0031129476584022065,0.01364462809917355,0.2898044077134982,0.0004462809917355373,0.6198980716253448,0.025347107438016516,0.027628099173553702,0.0005123966942148762,0.0
0.0,0.009531680440771345,0.0,0.0003305785123966943,0.0019834710743801653,0.090853994490358,0.015454545454545457,0.6465289256198358,0.04046831955922865,0.19052341597796146,8.264462809917361e-05,0.004242424242424243
0.00025619834710743813,0.013931129476584028,0.0022865013774104686,0.002212121212121212,0.008842975206611568,0.47096418732782336,0.0004958677685950413,0.4537190082644622,0.030349862258953156,0.011617079889807161,0.002294765840220386,0.003030303030303033
0.0022865013774104686,0.015556473829201107,0.007355371900826449,0.00016528925619834712,0.008099173553719004,0.29516804407713443,0.0004958677685950413,0.6218181818181822,0.03619283746556475,0.008123966942148758,0.004490358126721762,0.00024793388429752067
0.0022865013774104686,0.0016528925619834713,0.0022865013774104686,0.004573002754820936,0.265556473829201,0.40094214876033024,0.0007107438016528927,0.31705234159779516,0.0004958677685950414,0.0041873278236914625,8.264462809917356e-05,0.00017355371900826448
0.0024683195592286504,0.027581267217630837,0.0,0.0002644628099173554,0.0019834710743801653,0.2420440771349865,0.003195592286501378,0.6463608815427007,0.03500000000000001,0.04101928374655647,8.264462809917356e-05,0.0
0.002203856749311295,0.005895316804407712,8.264462809917361e-05,0.003030303030303033,0.014157024793388444,0.623774104683196,0.0005785123966942149,0.33938842975206496,0.001322314049586777,0.006867768595041318,0.002203856749311295,0.0004958677685950413
0.0032038567493112976,0.00278236914600551,0.00024793388429752067,0.00024793388429752067,0.25429201101928367,0.5400192837465573,0.0004214876033057852,0.18819008264462844,0.0025619834710743803,0.0013305785123966945,0.004490358126721763,0.0022121212121212126
0.0022865013774104686,0.20618732782369162,0.0031129476584022065,0.00016528925619834712,0.009090909090909087,0.0821184573002754,0.0005206611570247934,0.6352066115702488,0.03436914600550964,0.02669421487603305,0.00016528925619834712,8.264462809917356e-05
0.000181818181818182,0.03122727272727271,0.11120202020202014,0.0022121212121212126,0.007121212121212126,0.2382787878787881,0.0007363636363636366,0.5470313131313135,0.057403030303030234,0.004424242424242425,0.000181818181818182,0.0
0.0,0.05747878787878784,0.003424242424242427,0.00018181818181818192,0.007645454545454541,0.0769272727272727,0.001445454545454546,0.5337979797979813,0.11203838383838378,0.20463636363636378,9.0909090909091e-05,0.0023333333333333344
0.00016528925619834717,0.0025344352617079893,8.264462809917356e-05,0.0,0.03994490358126722,0.6116253443526181,0.0003305785123966943,0.340716253443525,0.0012396694214876034,0.0008264462809917357,0.00016528925619834723,0.002369146005509642
0.002203856749311295,0.005581267217630857,0.0024517906336088157,0.005316804407713501,0.2747548209366389,0.3751184573002751,0.002542699724517907,0.26058861340679523,0.01046831955922865,0.006446280991735535,8.264462809917361e-05,0.05444444444444444
0.0003388429752066116,0.016578512396694205,9.090909090909092e-05,0.007768595041322315,0.0008347107438016529,0.22898622589531709,0.0,0.6565564738292021,0.05525619834710744,0.03030303030303028,0.003030303030303033,0.000256198347107438
8.264462809917356e-05,0.018457300275482088,0.0,8.264462809917356e-05,0.17184022038567515,0.3547107438016526,0.0005785123966942149,0.4187575757575749,0.010393939393939396,0.0196969696969697,0.005316804407713501,8.264462809917356e-05
0.0022121212121212126,0.03121212121212119,0.0004132231404958678,0.003030303030303033,0.08579430670339762,0.07627272727272726,0.0011239669421487604,0.5709384756657488,0.15267401285583126,0.021719008264462793,0.0,0.054609733700642794
0.00017355371900826456,0.030878787878787853,0.0,0.00025619834710743813,0.0062258953168044095,0.0728842975206612,0.005672176308539944,0.648741046831957,0.14731037649219483,0.08769237832874194,0.0,0.00016528925619834712
0.0006611570247933885,0.005895316804407713,8.264462809917356e-05,8.264462809917356e-05,0.274517906336088,0.350523415977961,8.264462809917356e-05,0.36134986225895216,0.0014049586776859505,0.004738292011019283,8.264462809917356e-05,0.0005785123966942149
0.11111111111111105,0.023530303030303026,0.0033333333333333357,9.0909090909091e-05,0.03336363636363635,0.3084606060606061,0.0005727272727272731,0.50730707070707,0.008260606060606064,0.0015454545454545456,0.0,0.0024242424242424255
8.264462809917356e-05,0.04239669421487601,0.00016528925619834712,0.002203856749311295,0.002231404958677686,0.25195592286501384,0.0007438016528925619,0.6451239669421498,0.03352617079889807,0.021322314049586757,8.264462809917356e-05,0.00016528925619834712
8.264462809917356e-05,0.016523415977961437,0.0022947658402203857,0.00016528925619834712,0.0007520661157024794,0.06918457300275481,0.0007438016528925619,0.6571845730027557,0.07701928374655646,0.1646639118457301,0.0031212121212121236,0.00826446280991736
8.264462809917356e-05,0.02564462809917354,8.264462809917356e-05,0.0024986225895316815,0.1327180899908173,0.0638787878787879,0.01118732782369146,0.5750321395775948,0.143935720844812,0.04232231404958675,0.0,0.002617079889807163
8.264462809917356e-05,0.2291735537190084,0.00016528925619834712,0.00016528925619834712,0.002066115702479339,0.07162534435261711,0.012975206611570244,0.6557575757575765,0.008209366391184572,0.015454545454545453,8.264462809917356e-05,0.004242424242424243
0.0,0.2834444444444442,0.0,0.000181818181818182,0.0006363636363636365,0.0964545454545454,0.003515151515151516,0.5445858585858591,0.04172727272727267,0.02909090909090907,0.000363636363636364,0.0
0.0031129476584022065,0.045785123966942155,8.264462809917356e-05,0.08106427915518828,0.007316804407713502,0.08394490358126715,0.0012396694214876036,0.5553269054178154,0.20786776859504136,0.01179889807162535,0.0022865013774104686,0.00017355371900826456
0.00016528925619834712,0.16680440771349878,0.003030303030303033,0.0,0.00440495867768595,0.13540771349862257,0.006859504132231402,0.6334986225895329,0.04065564738292013,0.0046831955922865005,8.264462809917356e-05,0.00440771349862259
0.004242424242424243,0.011578512396694223,0.003286501377410471,0.00017355371900826456,0.020330578512396686,0.31789531680440747,0.002322314049586777,0.6142258953168049,0.012988980716253444,0.009595041322314049,0.0031129476584022065,0.00024793388429752067
0.00021111111111111124,0.1875555555555554,0.0,0.00010000000000000006,0.005133333333333335,0.12269999999999995,0.0101,0.537388888888888,0.02206666666666668,0.0012000000000000003,0.11111111111111105,0.0024333333333333334
0.002369146005509642,0.00215702479338843,0.0022121212121212126,0.0002479338842975208,0.0493223140495868,0.39351790633608774,0.0008760330578512397,0.5293168044077139,0.007355371900826447,0.012203856749311301,0.00033884297520661165,8.264462809917356e-05
0.0,0.001487603305785124,8.264462809917356e-05,0.00016528925619834712,0.04473553719008265,0.3667713498622585,0.0011570247933884298,0.5174012855831036,0.004903581267217631,0.0012396694214876034,0.057557392102846654,0.004498622589531681
0.0,0.02201101928374655,0.0023774104683195597,0.00016528925619834712,0.0012396694214876034,0.05199724517906345,0.003774104683195595,0.6589338842975222,0.07534159779614323,0.17975206611570255,0.004407713498622589,0.0
0.003424242424242427,0.01451212121212122,0.0,0.0021212121212121214,0.006636363636363634,0.2990969696969698,0.11120202020202014,0.5307737373737382,0.026136363636363628,0.0023000000000000004,9.0909090909091e-05,0.0037060606060606094
0.00033884297520661165,0.022969696969696952,0.002203856749311295,0.0022865013774104686,0.007909090909090906,0.2952727272727269,0.0009917355371900827,0.6378787878787883,0.017126721763085398,0.009991735537190082,0.003030303030303033,0.0
