Cluster_1_Reward,Cluster_2_Reward,Cluster_3_Reward,Cluster_4_Reward,Cluster_5_Reward,Cluster_6_Reward,Cluster_7_Reward,Cluster_8_Reward,Cluster_9_Reward,Cluster_10_Reward,Cluster_11_Reward,Cluster_12_Reward
0.006271349862258953,0.012258953168044076,0.00024793388429752067,0.0065110192837465565,0.05528374655647381,0.528071625344353,0.00024793388429752067,0.3819283746556465,0.013801652892561977,0.013801652892561979,0.002369146005509642,0.0003305785123966943
0.003327410468319559,0.08048576675849407,8.264462809917356e-05,0.0075895316804407715,0.14802915518824605,0.36200826446280965,0.00043801652892561994,0.4369458218549117,0.008603305785123964,0.0014049586776859505,0.00016528925619834712,0.0002479338842975207
0.00023966942148760344,0.02517906336088152,0.0003305785123966943,0.0,0.023607438016528932,0.07360881542699721,0.009586776859504136,0.7003673094582196,0.1649770431588614,0.009173553719008262,8.264462809917356e-05,0.0002479338842975207
0.00011983471074380172,0.028790633608815414,0.0,0.00023966942148760344,0.01930537190082645,0.08160330578512387,0.06673921028466483,0.5622773186409556,0.1460707070707073,0.018264462809917347,0.07802571166207534,0.004666666666666666
0.0,0.03709917355371899,8.264462809917356e-05,0.07894444444444443,0.007389807162534433,0.07952892561983466,0.0005785123966942149,0.6504407713498633,0.15399632690541804,0.015537190082644627,0.00016528925619834712,0.003030303030303033
0.00023966942148760344,0.00024793388429752067,0.00016528925619834712,0.0036230027548209347,0.09806473829201094,0.37266666666666626,0.00041322314049586787,0.4762855831037639,0.0007438016528925619,0.0012396694214876034,0.07794306703397616,0.0
0.0034352617079889806,0.01580440771349863,0.00033884297520661165,0.00011983471074380172,0.02713457300275483,0.1118980716253442,0.00926446280991736,0.6282093663911856,0.1855757575757577,0.0274876033057851,0.0001735537190082646,8.264462809917356e-05
0.0,0.018666666666666665,0.11350505050505043,0.004965151515151516,0.0413909090909091,0.3035393939393938,0.00787272727272727,0.4975252525252521,0.013924242424242431,0.010481818181818184,0.0024242424242424255,9.0909090909091e-05
0.0007411111111111112,0.030814814814814833,0.00010000000000000006,0.16111111111111104,0.0020300000000000014,0.26356666666666695,0.017311111111111124,0.45771111111111124,0.02576296296296297,0.09141111111111105,0.00010000000000000006,0.00020000000000000012
0.007721349862258953,0.009603305785123967,0.003030303030303033,0.004525757575757575,0.25704944903581267,0.28603581267217576,0.010322314049586783,0.45565013774104635,0.02963085399449035,0.019732782369146003,9.0909090909091e-05,0.000181818181818182
0.004753443526170798,0.03040495867768594,0.00016528925619834717,0.0,0.003235537190082646,0.08822865013774098,0.009694214876033063,0.6406611570247944,0.19678236914600558,0.028462809917355343,0.0,9.0909090909091e-05
0.0,0.18170523415977982,0.0031129476584022065,0.0,0.005352617079889807,0.09107713498622579,0.0012644628099173555,0.6539972451790643,0.055234159779614336,0.00958677685950413,8.264462809917356e-05,0.00024793388429752067
0.00035950413223140515,0.011074380165289263,0.00016528925619834712,0.003075757575757576,0.021929752066115728,0.30449035812672115,0.001322314049586777,0.578999081726355,0.06725436179981636,0.014958677685950406,0.0,0.004242424242424243
0.0,0.021011111111111126,0.0034333333333333355,0.0035283333333333317,0.005268333333333333,0.07584444444444449,0.009633333333333337,0.5376999999999993,0.2032444444444443,0.03163333333333335,0.00032222222222222244,0.11111111111111105
0.0,0.027807162534435242,0.0,0.00037148760330578536,0.001198347107438017,0.1062176308539944,0.0014049586776859505,0.6473085399449047,0.20259779614325082,0.007933884297520656,0.002369146005509642,0.0032782369146005536
0.00037148760330578526,0.0004958677685950413,0.005151515151515154,0.08227185491276398,0.38605950413223156,0.41055647382920063,0.002203856749311295,0.2516850321395781,0.0028650137741046836,0.003550964187327826,0.00016528925619834717,8.264462809917356e-05
0.006391184573002755,0.011900826446281002,8.264462809917356e-05,0.00011983471074380172,0.021450413223140518,0.3457024793388426,0.0009917355371900827,0.6023691460055104,0.011157024793388431,0.008264462809917352,8.264462809917356e-05,0.00016528925619834712
0.00011983471074380172,0.0019834710743801653,0.003030303030303033,0.0001318181818181819,0.10122837465564737,0.3597768595041318,0.0013553719008264466,0.5342561983471092,0.018319559228650126,0.009005509641873277,0.0021212121212121214,0.00016528925619834712
0.0004793388429752068,0.031330578512396665,0.00024793388429752067,0.00025165289256198363,0.004513774104683196,0.06456198347107442,0.014049586776859498,0.6504407713498632,0.21140495867768613,0.024181818181818172,0.0,0.00016528925619834712
0.00675068870523416,0.01904958677685949,8.264462809917356e-05,0.00011983471074380172,0.09919651056014689,0.2951404958677682,0.004435261707988983,0.5672084481175393,0.030002754820936617,0.008479338842975205,0.00016528925619834712,0.0022865013774104686
0.00023966942148760344,0.01214876033057852,0.00016528925619834712,0.00011983471074380172,0.019892561983471082,0.29999999999999943,0.00393939393939394,0.6351239669421491,0.030716253443526135,0.0017355371900826448,0.002203856749311295,0.0
0.00011983471074380172,0.029115702479338826,0.004242424242424243,0.0,0.020971074380165308,0.31004407713498566,0.014132231404958673,0.5414784205693303,0.06886593204775017,0.017493112947658394,0.0,8.264462809917356e-05
0.0005991735537190086,0.03123966942148759,0.00016528925619834717,0.00011983471074380164,0.01917355371900827,0.2058126721763089,0.0005785123966942149,0.6408815426997255,0.07074380165289255,0.03669421487603306,0.0,0.00016528925619834712
0.004633608815426997,0.023564738292011018,8.264462809917356e-05,0.00037148760330578536,0.010916942148760333,0.08776859504132226,0.00991735537190083,0.6517355371900838,0.04071900826446279,0.1720358126721764,0.0031129476584022065,8.264462809917356e-05
0.00043500000000000006,0.019400000000000018,0.00040000000000000024,0.0005800000000000001,0.001450000000000001,0.3056666666666672,0.0006000000000000002,0.4675777777777779,0.027900000000000008,0.0108,0.11111111111111105,0.05484444444444447
0.00035950413223140515,0.014380165289256192,0.0,0.07894444444444443,0.03805950413223141,0.36580440771349826,0.012975206611570242,0.5082415059687779,0.0007438016528925619,0.01363636363636363,0.003030303030303033,0.00024793388429752067
0.0,0.020881542699724493,8.264462809917356e-05,0.00023966942148760344,0.011623966942148761,0.3158044077134981,0.006966942148760327,0.5360789715335176,0.04452341597796144,0.062328741965105613,0.005151515151515154,0.0
0.0,0.0161900826446281,0.00508815426997245,0.0004793388429752069,0.003031818181818183,0.24993112947658416,0.006730027548209369,0.5582745638200188,0.05215151515151515,0.02931404958677685,0.0,0.07989898989898993
0.003646969696969697,0.11802020202020196,0.000272727272727273,0.00013181818181818187,0.004481818181818183,0.08609090909090908,0.010545454545454554,0.5471616161616173,0.2007575757575758,0.02209090909090907,0.000363636363636364,0.009000000000000003
0.004833333333333333,0.022466666666666673,0.00011111111111111118,0.0,0.2534277777777778,0.29016666666666735,0.015277777777777776,0.3617888888888891,0.012533333333333332,0.008333333333333335,0.11111111111111105,0.00010000000000000006
0.00011983471074380172,0.03699449035812669,0.0005041322314049587,0.0031955922865013774,0.00011983471074380172,0.2193057851239673,0.08163452708907257,0.572029384756658,0.06349586776859503,0.015008264462809916,0.0025068870523415987,0.006151515151515157
0.0002516528925619835,0.004140495867768596,0.0021212121212121214,0.00023966942148760344,0.017296143250688716,0.2880275482093659,0.003865013774104686,0.6221763085399453,0.024093663911845708,0.037826446280991716,0.0022865013774104686,0.00319559228650138
0.005096969696969698,0.21411515151515165,0.11473535353535348,0.0,0.0015818181818181823,0.07609999999999996,0.0008181818181818182,0.5398888888888895,0.03822424242424241,0.009118181818181817,0.002393939393939395,0.0
0.0002636363636363638,0.005652892561983471,8.264462809917356e-05,0.0062833333333333335,0.028520661157024802,0.3037906336088149,0.003774104683195595,0.6234022038567502,0.024482093663911825,0.012261707988980717,0.002369146005509642,0.0
0.0,0.06255185185185186,0.0003000000000000002,0.0007411111111111113,0.0033833333333333315,0.04241481481481486,0.004000000000000003,0.6505222222222219,0.03865185185185187,0.08471111111111101,0.0028925925925925924,0.11111111111111105
0.00035950413223140515,0.01883471074380164,0.00016528925619834712,0.004513774104683195,0.0029000000000000015,0.07198347107438013,0.014132231404958671,0.6529476584022046,0.20999449035812698,0.026250688705234136,8.264462809917356e-05,0.00024793388429752067
0.07918411386593202,0.00823415977961433,0.00033057851239669424,0.0004913223140495871,0.006550964187327822,0.08561983471074372,0.002898071625344353,0.6556280991735546,0.14894398530762187,0.03429752066115702,0.00024793388429752067,0.004333333333333334
0.00488526170798898,0.02988705234159778,0.0021212121212121214,0.0,0.00011983471074380172,0.273498622589531,0.003798898071625347,0.6337768595041322,0.05022589531680439,0.003074380165289256,0.00016528925619834712,0.0
0.005123333333333333,0.024844444444444457,0.00011111111111111118,0.00029000000000000006,0.0020461111111111123,0.2562111111111109,0.003466666666666667,0.5443888888888881,0.052477777777777776,0.002244444444444445,0.0,0.11111111111111105
0.00011983471074380164,0.00855922865013774,0.07786042240587698,0.0035550964187327826,0.05328650137741045,0.3820440771349859,0.00027272727272727274,0.4732855831037641,0.004848484848484851,0.011468319559228654,9.0909090909091e-05,0.0022865013774104686
0.0031955922865013774,0.023884297520661145,0.00016528925619834712,0.006391184573002755,0.01078512396694215,0.24016528925619873,0.0008264462809917356,0.6519834710743814,0.0424793388429752,0.026280991735537176,8.264462809917356e-05,8.264462809917356e-05
0.00011983471074380172,0.012355371900826449,0.00016528925619834712,0.004393939393939394,0.2471391184573003,0.29526446280991675,0.0055151515151515155,0.45595041322314017,0.047121212121212105,0.009743801652892561,0.0,0.00033057851239669424
0.00023966942148760344,0.0319090909090909,0.00017355371900826456,0.0,0.003914600550964187,0.0823360881542699,0.0008512396694214876,0.6554820936639127,0.20993112947658427,0.01407438016528927,8.264462809917356e-05,0.002294765840220386
0.00037148760330578536,0.00746556473829201,0.0,0.00023966942148760344,0.053386363636363655,0.3777272727272724,0.0032038567493112976,0.5720330578512411,0.0016611570247933886,0.0002479338842975208,0.00016528925619834712,0.0002561983471074382
0.0032075757575757576,0.006702479338842973,0.07989898989898993,0.0033833333333333332,0.02741818181818183,0.5300495867768603,0.0004132231404958678,0.337919191919191,0.007190082644628099,0.009669421487603311,8.264462809917356e-05,0.004619834710743802
0.00014500000000000003,0.03220000000000001,0.0,0.00014500000000000003,0.024794999999999998,0.07392222222222214,0.0015111111111111117,0.5362555555555544,0.20593333333333322,0.0158,0.00596666666666667,0.11111111111111105
0.16124292929292922,0.024572727272727246,0.000181818181818182,0.0,0.019346515151515153,0.1142363636363636,0.0032424242424242437,0.5410343434343438,0.18162424242424247,0.010190909090909092,0.000272727272727273,0.00010000000000000007
0.00023966942148760336,0.08431221303948576,0.0,0.004393939393939394,0.019173553719008272,0.10162809917355363,0.00365840220385675,0.6298705234159798,0.14273737373737383,0.021209366391184575,8.264462809917356e-05,8.264462809917356e-05
0.0,0.013966942148760323,0.004415977961432508,0.00047933884297520683,0.047091046831955925,0.37583746556473785,0.0004958677685950413,0.5539504132231423,0.014214876033057844,0.0008512396694214878,0.0031129476584022065,0.00034710743801652895
0.004645592286501377,0.016584022038567486,0.0033691460055096448,0.003075757575757576,0.15254292929292923,0.36162258953167997,0.0008264462809917355,0.4884949494949487,0.014214876033057846,0.00115702479338843,9.0909090909091e-05,0.0031129476584022065
0.006271349862258953,0.01641597796143251,0.000256198347107438,0.00023966942148760344,0.011144628099173555,0.08174931129476577,0.0009090909090909091,0.6445812672176321,0.2060798898071627,0.02719008264462808,0.0031129476584022065,0.004498622589531681
0.003075757575757576,0.04952341597796145,0.00016528925619834712,0.00011983471074380172,0.004274104683195593,0.05175206611570254,0.001487603305785124,0.6515151515151525,0.20862258953168064,0.02737465564738289,0.004407713498622589,0.0
0.006271349862258953,0.031300275482093645,9.090909090909092e-05,0.0047654269972451785,0.021210743801652908,0.2270275482093667,0.005977961432506888,0.6356556473829212,0.048785123966942144,0.026553719008264448,0.002369146005509642,0.0
0.0003595041322314051,0.013719008264462804,8.264462809917356e-05,0.00023966942148760344,0.059198347107437994,0.5286501377410476,0.0010743801652892562,0.39355371900826364,0.007107438016528923,0.014407713498622595,8.264462809917356e-05,8.264462809917356e-05
0.003075757575757575,0.017292011019283748,8.264462809917361e-05,0.0,0.24134710743801657,0.28795867768594985,0.009537190082644633,0.463195592286501,0.03097520661157022,0.01715702479338842,0.0052341597796143275,0.0
0.0004793388429752069,0.0010743801652892562,0.00024793388429752067,0.006391184573002755,0.37431570247933893,0.37196143250688635,0.0005867768595041324,0.3438347107438009,0.007776859504132231,0.009336088154269971,0.0021212121212121214,0.00017355371900826456
