Cluster_1_Reward,Cluster_2_Reward,Cluster_3_Reward,Cluster_4_Reward,Cluster_5_Reward,Cluster_6_Reward,Cluster_7_Reward,Cluster_8_Reward,Cluster_9_Reward,Cluster_10_Reward,Cluster_11_Reward,Cluster_12_Reward
0.0,0.045107438016528924,0.00033057851239669424,0.0024986225895316815,0.08562901744719927,0.07874380165289244,0.0010743801652892562,0.5746740128558314,0.19502479338842996,0.016421487603305775,0.00024793388429752067,0.00024793388429752067
0.00028000000000000014,0.011199999999999998,0.004666666666666666,0.00020000000000000012,0.021700000000000004,0.4317666666666672,0.0104,0.36355555555555574,0.023666666666666673,0.021533333333333345,0.00010000000000000006,0.11111111111111105
0.0,0.2008126721763087,0.004333333333333334,0.0,0.008099173553719004,0.07461707988980706,0.004683195592286502,0.6423140495867777,0.055702479338843,0.007234159779614323,0.0,0.002203856749311295
0.005939393939393944,0.013561983471074377,0.003030303030303033,0.0003471074380165291,0.06355922865013777,0.35514876033057796,0.00025619834710743813,0.5415426997245184,0.004928374655647383,0.006719008264462807,0.005490358126721765,0.0032947658402203888
0.00046280991735537234,0.029495867768595013,0.00033057851239669424,0.0,0.005600550964187327,0.0961983471074379,0.0006611570247933885,0.6541680440771356,0.19115702479338864,0.01894490358126721,0.0031129476584022065,0.00016528925619834712
0.006865013774104688,0.049586776859504154,8.264462809917356e-05,0.00033057851239669424,0.0007438016528925619,0.09413223140495859,0.001487603305785124,0.6474104683195598,0.19269972451790654,0.01090909090909091,8.264462809917356e-05,8.264462809917356e-05
0.00617079889807163,0.027831955922864984,0.0021212121212121214,0.004242424242424243,0.008925619834710744,0.2959779614325065,0.0008595041322314052,0.6116501377410476,0.03825895316804406,0.004815426997245181,0.0,8.264462809917356e-05
0.00046280991735537234,0.027735537190082617,8.264462809917356e-05,0.0021212121212121214,0.003608815426997248,0.090685950413223,0.009090909090909096,0.6500275482093674,0.026435261707988978,0.18988154269972465,0.00016528925619834717,0.0
0.00617079889807163,0.029630853994490346,8.264462809917356e-05,0.0,0.004608815426997247,0.07154269972451785,0.005005509641873279,0.6424628099173566,0.21432506887052352,0.029724517906336075,0.00033057851239669424,8.264462809917356e-05
0.00025454545454545456,0.0049,0.000363636363636364,0.003433333333333336,0.014454545454545449,0.4788121212121213,0.11120202020202014,0.36375555555555494,0.017627272727272724,0.0019363636363636367,0.0,0.003424242424242427
0.012727272727272731,0.014696969696969707,0.0021212121212121214,0.0,0.008636363636363633,0.0768181818181818,0.11111111111111105,0.5359494949494958,0.22293939393939421,0.023090909090909068,9.0909090909091e-05,0.0
0.0,0.0452272727272727,0.16565555555555547,0.0,0.00590909090909091,0.05409090909090908,0.004242424242424245,0.5470343434343439,0.16034949494949502,0.017036363636363627,0.000272727272727273,0.000181818181818182
0.0005090909090909091,0.00033057851239669424,0.0,0.00016528925619834712,0.025958677685950393,0.5568374655647391,0.008157024793388425,0.31904866850321306,0.08637281910009183,0.0025344352617079893,8.264462809917361e-05,0.0002479338842975207
0.0,0.01899173553719007,0.00017355371900826456,0.00319559228650138,0.006859504132231402,0.08887878787878778,0.013727272727272718,0.6541542699724531,0.14374563820018385,0.06568411386593202,0.0002644628099173555,0.004325068870523417
